t_s,dt_s,series_id,u_dac_1,u_dac_2,u_dac_3,u_dac_4,u_dac_5,u_dac_6,u_dac_7,u_dac_8,u_dac_9,u_dac_10,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,y_S11_plus1,y_S12_plus1,y_S21_plus1,y_S22_plus1,y_S31_plus1,y_S32_plus1
10.188115,0.095979,idlog_20251101_201140_HS11_c1ch1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.7285,50.0,49.9476,50.0,49.9268,50.0,36.8483,50.0,49.9492,50.0,49.9287
10.280142,0.092027,idlog_20251101_201140_HS11_c1ch1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8483,50.0,49.9492,50.0,49.9287,28.6992,28.735,49.3089,49.9398,49.2129,49.7415
10.376132,0.09599,idlog_20251101_201140_HS11_c1ch1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6992,28.735,49.3089,49.9398,49.2129,49.7415,28.6338,28.6842,49.3027,49.9395,49.2096,49.7386
10.468142,0.092009,idlog_20251101_201140_HS11_c1ch1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6338,28.6842,49.3027,49.9395,49.2096,49.7386,28.7142,28.6895,49.2959,49.9378,49.2129,49.7409
10.56016,0.092019,idlog_20251101_201140_HS11_c1ch1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7142,28.6895,49.2959,49.9378,49.2129,49.7409,50.0,36.8138,50.0,49.9495,50.0,49.9287
10.656141,0.095981,idlog_20251101_201140_HS11_c1ch1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8138,50.0,49.9495,50.0,49.9287,50.0,36.832,50.0,49.9476,50.0,49.9297
10.748146,0.092005,idlog_20251101_201140_HS11_c1ch1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.832,50.0,49.9476,50.0,49.9297,50.0,36.8206,50.0,49.9473,50.0,49.9281
10.840252,0.092106,idlog_20251101_201140_HS11_c1ch1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8206,50.0,49.9473,50.0,49.9281,28.7334,28.7048,49.3083,49.9401,49.208,49.737
10.936155,0.095903,idlog_20251101_201140_HS11_c1ch1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7334,28.7048,49.3083,49.9401,49.208,49.737,28.7523,28.7445,49.2998,49.9414,49.2051,49.7406
11.028187,0.092032,idlog_20251101_201140_HS11_c1ch1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7523,28.7445,49.2998,49.9414,49.2051,49.7406,28.7171,28.7676,49.2952,49.9411,49.2113,49.7415
11.120196,0.092009,idlog_20251101_201140_HS11_c1ch1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7171,28.7676,49.2952,49.9411,49.2113,49.7415,50.0,36.8324,50.0,49.9466,50.0,49.9287
0.095861,0.0,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8044,50.0,49.9456,50.0,49.9284,50.0,36.8275,49.9997,49.946,50.0,49.9297
0.187631,0.09177,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8275,49.9997,49.946,50.0,49.9297,50.0,36.8063,50.0,49.9482,50.0,49.9303
0.28362,0.095989,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8063,50.0,49.9482,50.0,49.9303,50.0,36.8542,50.0,49.9486,50.0,49.9271
0.375646,0.092026,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8542,50.0,49.9486,50.0,49.9271,50.0,36.8408,50.0,49.9482,50.0,49.9287
0.467694,0.092047,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8408,50.0,49.9482,50.0,49.9287,26.9046,20.5892,46.4082,49.7373,43.8522,49.9147
0.563659,0.095965,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9046,20.5892,46.4082,49.7373,43.8522,49.9147,26.7832,20.5723,46.3945,49.7386,43.8353,49.9196
0.655702,0.092043,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7832,20.5723,46.3945,49.7386,43.8353,49.9196,26.806,20.5872,46.4352,49.7363,43.8275,49.9212
0.747727,0.092024,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.806,20.5872,46.4352,49.7363,43.8275,49.9212,26.8337,20.5566,46.3646,49.737,43.8301,49.9212
0.843728,0.096001,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8337,20.5566,46.3646,49.737,43.8301,49.9212,26.8001,20.6204,46.4167,49.7396,43.8398,49.9206
0.935691,0.091963,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8001,20.6204,46.4167,49.7396,43.8398,49.9206,26.8942,20.597,46.4238,49.7373,43.8851,49.9215
1.027727,0.092036,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8942,20.597,46.4238,49.7373,43.8851,49.9215,50.0,36.8268,50.0,49.9486,50.0,49.9261
1.123686,0.095959,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8268,50.0,49.9486,50.0,49.9261,50.0,36.8359,49.9997,49.9466,50.0,49.9313
1.215712,0.092026,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8359,49.9997,49.9466,50.0,49.9313,50.0,36.7913,50.0,49.945,50.0,49.9277
1.30779,0.092078,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.7913,50.0,49.945,50.0,49.9277,26.7995,20.5879,46.3555,49.7354,43.8314,49.9176
1.403733,0.095944,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7995,20.5879,46.3555,49.7354,43.8314,49.9176,26.8792,20.5853,46.374,49.7324,43.8301,49.9206
1.495759,0.092026,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8792,20.5853,46.374,49.7324,43.8301,49.9206,26.8529,20.596,46.4847,49.7396,43.8838,49.9196
1.591707,0.095947,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8529,20.596,46.4847,49.7396,43.8838,49.9196,50.0,36.8011,50.0,49.9466,50.0,49.9281
1.683739,0.092032,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8011,50.0,49.9466,50.0,49.9281,50.0,36.8281,50.0,49.9499,50.0,49.9248
1.775763,0.092024,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8281,50.0,49.9499,50.0,49.9248,50.0,36.8099,50.0,49.9476,50.0,49.9277
1.87171,0.095947,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8099,50.0,49.9476,50.0,49.9277,26.8796,20.5583,46.3604,49.7386,43.8389,49.9199
1.963749,0.09204,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8796,20.5583,46.3604,49.7386,43.8389,49.9199,26.8724,20.5475,46.3825,49.7363,43.8447,49.9206
2.055787,0.092037,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8724,20.5475,46.3825,49.7363,43.8447,49.9206,26.9723,20.6117,46.5254,49.7425,43.888,49.9183
2.151735,0.095948,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9723,20.6117,46.5254,49.7425,43.888,49.9183,50.0,36.8773,50.0,49.9499,50.0,49.9277
2.243779,0.092044,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8773,50.0,49.9499,50.0,49.9277,50.0,36.8727,50.0,49.9476,50.0,49.9313
2.335804,0.092026,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8727,50.0,49.9476,50.0,49.9313,50.0,36.8646,50.0,49.9473,50.0,49.9297
2.43177,0.095965,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8646,50.0,49.9473,50.0,49.9297,26.9118,20.6569,46.404,49.7383,43.8317,49.9193
2.523806,0.092037,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9118,20.6569,46.404,49.7383,43.8317,49.9193,26.9036,20.6475,46.3431,49.7373,43.8298,49.9215
2.619751,0.095945,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9036,20.6475,46.3431,49.7373,43.8298,49.9215,26.8617,20.5853,46.3887,49.7383,43.8379,49.918
2.711775,0.092024,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8617,20.5853,46.3887,49.7383,43.8379,49.918,26.8864,20.5905,46.3564,49.7363,43.8431,49.9202
2.803817,0.092042,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8864,20.5905,46.3564,49.7363,43.8431,49.9202,26.9342,20.6429,46.3483,49.7393,43.834,49.9183
2.899789,0.095972,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9342,20.6429,46.3483,49.7393,43.834,49.9183,26.9248,20.6348,46.4961,49.7373,43.8724,49.9183
2.991784,0.091996,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9248,20.6348,46.4961,49.7373,43.8724,49.9183,50.0,36.8154,50.0,49.9473,50.0,49.9277
3.083839,0.092055,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8154,50.0,49.9473,50.0,49.9277,50.0,36.8135,50.0,49.9453,50.0,49.9287
3.179803,0.095963,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8135,50.0,49.9453,50.0,49.9287,50.0,36.8278,50.0,49.9473,50.0,49.9316
3.271824,0.092021,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8278,50.0,49.9473,50.0,49.9316,50.0,36.8701,50.0,49.9495,50.0,49.9313
3.363862,0.092038,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8701,50.0,49.9495,50.0,49.9313,50.0,36.8509,50.0,49.9479,50.0,49.9284
3.459846,0.095984,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8509,50.0,49.9479,50.0,49.9284,50.0,36.8519,50.0,49.9476,50.0,49.9287
3.551848,0.092002,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8519,50.0,49.9476,50.0,49.9287,26.7699,20.6364,46.3929,49.7412,43.8363,49.9199
3.647806,0.095958,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7699,20.6364,46.3929,49.7412,43.8363,49.9199,26.8089,20.6761,46.3721,49.736,43.8402,49.9209
3.739826,0.09202,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8089,20.6761,46.3721,49.736,43.8402,49.9209,26.8053,20.6243,46.3923,49.7393,43.8451,49.9167
3.831864,0.092038,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8053,20.6243,46.3923,49.7393,43.8451,49.9167,26.8441,20.6038,46.3776,49.7373,43.8506,49.9219
3.927835,0.095971,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8441,20.6038,46.3776,49.7373,43.8506,49.9219,26.9408,20.6592,46.3939,49.7409,43.8522,49.9199
4.01985,0.092015,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9408,20.6592,46.3939,49.7409,43.8522,49.9199,26.9512,20.6315,46.4766,49.7383,43.8812,49.9183
4.11187,0.09202,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9512,20.6315,46.4766,49.7383,43.8812,49.9183,50.0,36.8402,50.0,49.9463,50.0,49.9274
4.207838,0.095968,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8402,50.0,49.9463,50.0,49.9274,50.0,36.8493,50.0,49.945,50.0,49.9287
4.299872,0.092034,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8493,50.0,49.945,50.0,49.9287,50.0,36.8457,49.9997,49.946,50.0,49.9281
4.39189,0.092019,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8457,49.9997,49.946,50.0,49.9281,50.0,36.8568,50.0,49.9479,50.0,49.9287
4.48786,0.095969,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8568,50.0,49.9479,50.0,49.9287,50.0,36.8675,50.0,49.9466,50.0,49.929
4.579878,0.092018,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8675,50.0,49.9466,50.0,49.929,50.0,36.8538,49.9997,49.946,50.0,49.9294
4.671942,0.092064,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8538,49.9997,49.946,50.0,49.9294,26.9277,20.6178,46.4775,49.7406,43.8659,49.9199
4.767874,0.095932,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9277,20.6178,46.4775,49.7406,43.8659,49.9199,26.9795,20.6774,46.3913,49.7373,43.8307,49.9222
4.859901,0.092027,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9795,20.6774,46.3913,49.7373,43.8307,49.9222,26.9691,20.667,46.4854,49.7419,43.8984,49.9196
4.955867,0.095966,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9691,20.667,46.4854,49.7419,43.8984,49.9196,50.0,36.8844,50.0,49.9489,50.0,49.9251
5.047895,0.092028,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8844,50.0,49.9489,50.0,49.9251,50.0,36.8883,50.0,49.9479,50.0,49.9323
5.139927,0.092032,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8883,50.0,49.9479,50.0,49.9323,50.0,36.8893,50.0,49.9486,50.0,49.9294
5.235892,0.095965,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8893,50.0,49.9486,50.0,49.9294,26.9603,20.6745,46.4196,49.7399,43.8597,49.9212
5.327925,0.092033,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9603,20.6745,46.4196,49.7399,43.8597,49.9212,26.8294,20.6077,46.4528,49.7376,43.8639,49.918
5.419971,0.092046,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8294,20.6077,46.4528,49.7376,43.8639,49.918,26.7962,20.6758,46.4124,49.7383,43.862,49.9186
5.515896,0.095925,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7962,20.6758,46.4124,49.7383,43.862,49.9186,26.888,20.6178,46.4466,49.738,43.8317,49.9215
5.607931,0.092036,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.888,20.6178,46.4466,49.738,43.8317,49.9215,26.8652,20.6735,46.4147,49.7367,43.8473,49.9222
5.699953,0.092021,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8652,20.6735,46.4147,49.7367,43.8473,49.9222,26.8659,20.5973,46.4404,49.7376,43.848,49.9199
5.795921,0.095968,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8659,20.5973,46.4404,49.7376,43.848,49.9199,26.9349,20.6299,46.3714,49.7344,43.8421,49.9202
5.887925,0.092005,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9349,20.6299,46.3714,49.7344,43.8421,49.9202,26.863,20.5781,46.4154,49.7354,43.8574,49.9193
5.983902,0.095976,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.863,20.5781,46.4154,49.7354,43.8574,49.9193,26.8636,20.5905,46.5046,49.7376,43.891,49.9202
6.075927,0.092026,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8636,20.5905,46.5046,49.7376,43.891,49.9202,50.0,36.862,50.0,49.9473,50.0,49.9297
6.167958,0.092031,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.862,50.0,49.9473,50.0,49.9297,50.0,36.8424,50.0,49.9456,50.0,49.9284
6.263925,0.095967,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8424,50.0,49.9456,50.0,49.9284,50.0,36.8398,50.0,49.9476,50.0,49.9307
6.355936,0.092011,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8398,50.0,49.9476,50.0,49.9307,26.9473,20.6357,46.4274,49.7409,43.8376,49.9176
6.447967,0.092031,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9473,20.6357,46.4274,49.7409,43.8376,49.9176,26.8408,20.623,46.4342,49.7399,43.8545,49.9183
6.543923,0.095955,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8408,20.623,46.4342,49.7399,43.8545,49.9183,26.8584,20.6074,46.3506,49.738,43.8516,49.9193
6.63594,0.092018,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8584,20.6074,46.3506,49.738,43.8516,49.9193,26.8994,20.6009,46.3783,49.7376,43.8529,49.9199
6.728004,0.092064,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8994,20.6009,46.3783,49.7376,43.8529,49.9199,26.8428,20.6273,46.4355,49.7337,43.8584,49.9215
6.823965,0.095962,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8428,20.6273,46.4355,49.7337,43.8584,49.9215,26.9108,20.6592,46.5059,49.7383,43.9092,49.9219
6.915953,0.091987,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9108,20.6592,46.5059,49.7383,43.9092,49.9219,50.0,36.8109,50.0,49.9473,50.0,49.9284
7.011933,0.09598,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8109,50.0,49.9473,50.0,49.9284,50.0,36.8757,50.0,49.9476,50.0,49.9307
7.103948,0.092014,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8757,50.0,49.9476,50.0,49.9307,50.0,36.874,50.0,49.9482,50.0,49.9287
7.195958,0.092011,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.874,50.0,49.9482,50.0,49.9287,26.9297,20.6048,46.3877,49.7383,43.8594,49.9215
7.29193,0.095972,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9297,20.6048,46.3877,49.7383,43.8594,49.9215,26.8831,20.597,46.429,49.737,43.8646,49.9157
7.383937,0.092007,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8831,20.597,46.429,49.737,43.8646,49.9157,26.9118,20.6383,46.3011,49.736,43.8385,49.9212
7.475962,0.092025,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9118,20.6383,46.3011,49.736,43.8385,49.9212,26.8411,20.6234,46.3854,49.7321,43.8493,49.9206
7.571946,0.095984,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8411,20.6234,46.3854,49.7321,43.8493,49.9206,26.8721,20.5365,46.4339,49.734,43.8486,49.9238
7.663955,0.092009,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8721,20.5365,46.4339,49.734,43.8486,49.9238,26.9632,20.5638,46.5146,49.7344,43.9105,49.9199
7.755977,0.092022,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9632,20.5638,46.5146,49.7344,43.9105,49.9199,50.0,36.7676,50.0,49.9469,50.0,49.9297
7.851934,0.095957,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.7676,50.0,49.9469,50.0,49.9297,50.0,36.7676,50.0,49.9476,50.0,49.9284
7.94398,0.092045,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.7676,50.0,49.9476,50.0,49.9284,50.0,36.7926,50.0,49.9486,50.0,49.9316
8.036041,0.092061,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.7926,50.0,49.9486,50.0,49.9316,26.8226,20.5993,46.4251,49.7448,43.8551,49.9202
8.13197,0.095929,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8226,20.5993,46.4251,49.7448,43.8551,49.9202,26.8571,20.6042,46.4215,49.7412,43.8447,49.9209
8.223992,0.092022,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8571,20.6042,46.4215,49.7412,43.8447,49.9209,26.7764,20.5674,46.4382,49.7396,43.8561,49.9215
8.319962,0.09597,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7764,20.5674,46.4382,49.7396,43.8561,49.9215,26.9124,20.5312,46.4398,49.7422,43.8555,49.9206
8.411974,0.092012,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9124,20.5312,46.4398,49.7422,43.8555,49.9206,26.9089,20.5592,46.431,49.7386,43.8493,49.9222
8.504015,0.092041,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9089,20.5592,46.431,49.7386,43.8493,49.9222,26.9987,20.5889,46.526,49.7412,43.9043,49.9186
8.59998,0.095965,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9987,20.5889,46.526,49.7412,43.9043,49.9186,50.0,36.7913,49.9997,49.9466,50.0,49.9277
8.692008,0.092028,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.7913,49.9997,49.9466,50.0,49.9277,50.0,36.7738,50.0,49.9482,50.0,49.9261
8.784042,0.092034,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.7738,50.0,49.9482,50.0,49.9261,50.0,36.7861,50.0,49.946,50.0,49.9294
8.88,0.095958,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.7861,50.0,49.946,50.0,49.9294,50.0,36.835,50.0,49.9466,50.0,49.9284
8.972021,0.092021,idlog_20251101_201154_HS21_c1ch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.835,50.0,49.9466,50.0,49.9284,50.0,36.8285,50.0,49.9515,50.0,49.93
9.064053,0.092032,idlog_20251101_201154_HS21_c1ch2,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.8285,50.0,49.9515,50.0,49.93,50.0,36.8089,50.0,49.9469,50.0,49.9281
