# timestamp: 20251101_201347
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: LF2
# light_col: 2
# light_channel: 5
# duration_s: 4.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
95,8.972153,0.091993,0,-1,88.597,109.1806,85.821,86.6644,85.7114,89.3271,50.0,37.0283,50.0,49.9492,50.0,49.9219,0
96,9.064196,0.092042,0,-1,88.6,109.1807,85.8161,86.6653,85.7107,89.3287,50.0,37.0612,49.9997,49.9466,50.0,49.9281,0
97,9.160158,0.095962,0,-1,88.5967,109.1897,85.8206,86.6613,85.7067,89.33,50.0,37.0713,50.0,49.9456,50.0,49.9255,0
98,9.25219,0.092032,0,-1,88.6037,109.1918,85.8188,86.6638,85.703,89.3247,50.0,37.0729,50.0,49.9473,50.0,49.9271,0
99,9.348138,0.095949,0,-1,88.596,109.1955,85.8195,86.6696,85.712,89.3306,50.0,37.0033,50.0,49.9482,50.0,49.9245,0
100,9.440174,0.092036,0,-1,88.601,109.2011,85.8175,86.6624,85.7113,89.3298,50.0,37.0036,49.9997,49.946,50.0,49.9225,0
101,9.532204,0.092029,0,-1,88.5947,109.1904,85.8181,86.6666,85.716,89.3312,50.0,37.0026,50.0,49.9482,50.0,49.9238,0
102,9.628173,0.095969,0,-1,88.594,109.191,85.8188,86.6637,85.7118,89.3361,50.0,37.0107,50.0,49.9479,50.0,49.9264,0
103,9.720183,0.092009,0,-1,88.599,109.1935,85.8193,86.6685,85.7103,89.3346,50.0,37.0368,50.0,49.9463,50.0,49.9229,0
104,9.812236,0.092054,0,-1,88.5974,109.2047,85.8212,86.6718,85.7098,89.3376,50.0,37.0059,50.0,49.946,50.0,49.9242,0
