# timestamp: 20251101_164803
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: HS22
# duration_s: 12.0
# dark_thresh: 50
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,y_metric,y_mean,y_std,y_p10,y_p90,sat_lo_pct,sat_hi_pct,frame_drop
213,19.995838,0.092018,200,1,0.0,106.072,25.479,86.0,135.0,0.0,0.0,0
214,20.087859,0.092021,200,1,0.0,106.072,25.468,86.0,135.0,0.0,0.0,0
215,20.183827,0.095968,200,1,0.0,106.07,25.473,86.0,135.0,0.0,0.0,0
216,20.275895,0.092068,0,-1,0.0,106.075,25.475,86.0,135.0,0.0,0.0,0
217,20.367878,0.091983,0,-1,0.0,105.489,25.152,86.0,134.0,0.0,0.0,0
218,20.463866,0.095988,0,-1,0.0,86.207,3.845,84.0,89.0,0.0,0.0,0
219,20.5559,0.092034,200,1,0.0,86.217,3.853,84.0,89.0,0.0,0.0,0
220,20.647908,0.092008,200,1,0.0,86.358,3.871,84.0,89.0,0.0,0.0,0
221,20.743888,0.09598,200,1,0.0,106.072,25.479,86.0,135.0,0.0,0.0,0
222,20.83589,0.092002,0,-1,0.0,106.071,25.468,86.0,135.0,0.0,0.0,0
223,20.927925,0.092035,0,-1,0.0,105.352,25.071,86.0,133.0,0.0,0.0,0
224,21.023883,0.095958,0,-1,0.0,86.217,3.85,84.0,89.0,0.0,0.0,0
225,21.115931,0.092047,0,-1,0.0,86.213,3.861,84.0,89.0,0.0,0.0,0
226,21.211855,0.095925,0,-1,0.0,86.212,3.854,84.0,89.0,0.0,0.0,0
227,21.303862,0.092007,0,-1,0.0,86.21,3.854,84.0,89.0,0.0,0.0,0
228,21.395881,0.092019,0,-1,0.0,86.211,3.86,84.0,89.0,0.0,0.0,0
229,21.491872,0.095991,0,-1,0.0,86.216,3.867,84.0,89.0,0.0,0.0,0
230,21.583873,0.092001,0,-1,0.0,86.215,3.867,84.0,89.0,0.0,0.0,0
231,21.675939,0.092067,200,1,0.0,86.211,3.868,84.0,89.0,0.0,0.0,0
232,21.771909,0.095969,200,1,0.0,86.362,3.883,84.0,89.0,0.0,0.0,0
233,21.863931,0.092023,200,1,0.0,106.074,25.48,86.0,135.0,0.0,0.0,0
234,21.955945,0.092014,0,-1,0.0,106.08,25.473,86.0,135.0,0.0,0.0,0
235,22.051902,0.095957,0,-1,0.0,105.325,25.056,86.0,133.0,0.0,0.0,0
236,22.143944,0.092042,0,-1,0.0,86.212,3.872,84.0,89.0,0.0,0.0,0
237,22.239904,0.09596,200,1,0.0,86.212,3.871,84.0,89.0,0.0,0.0,0
238,22.331937,0.092033,200,1,0.0,86.35,3.887,84.0,89.0,0.0,0.0,0
239,22.423991,0.092054,200,1,0.0,106.082,25.482,86.0,135.0,0.0,0.0,0
240,22.519924,0.095933,200,1,0.0,106.081,25.481,86.0,135.0,0.0,0.0,0
241,22.611974,0.09205,200,1,0.0,106.069,25.471,86.0,135.0,0.0,0.0,0
242,22.703984,0.09201,200,1,0.0,106.073,25.475,86.0,135.0,0.0,0.0,0
243,22.799962,0.095978,0,-1,0.0,106.072,25.48,86.0,135.0,0.0,0.0,0
244,22.891966,0.092004,0,-1,0.0,105.775,25.309,86.0,134.0,0.0,0.0,0
245,22.98401,0.092044,0,-1,0.0,86.214,3.87,84.0,89.0,0.0,0.0,0
246,23.079962,0.095951,0,-1,0.0,86.219,3.867,84.0,89.0,0.0,0.0,0
247,23.171984,0.092022,0,-1,0.0,86.21,3.867,84.0,89.0,0.0,0.0,0
248,23.267948,0.095965,0,-1,0.0,86.221,3.87,84.0,89.0,0.0,0.0,0
249,23.359981,0.092033,200,1,0.0,86.216,3.879,84.0,89.0,0.0,0.0,0
250,23.452009,0.092027,200,1,0.0,86.362,3.888,84.0,89.0,0.0,0.0,0
251,23.547969,0.09596,200,1,0.0,106.077,25.488,86.0,135.0,0.0,0.0,0
252,23.640002,0.092033,0,-1,0.0,106.079,25.477,86.0,135.0,0.0,0.0,0
253,23.732019,0.092018,0,-1,0.0,105.66,25.238,86.0,134.0,0.0,0.0,0
254,23.828007,0.095988,0,-1,0.0,86.225,3.872,84.0,89.0,0.0,0.0,0
255,23.920014,0.092007,200,1,0.0,86.214,3.867,84.0,89.0,0.0,0.0,0
256,24.012046,0.092032,200,1,0.0,86.361,3.89,84.0,89.0,0.0,0.0,0
257,24.108014,0.095968,200,1,0.0,106.077,25.474,86.0,135.0,0.0,0.0,0
258,24.200032,0.092019,0,-1,0.0,106.078,25.476,86.0,135.0,0.0,0.0,0
259,24.292088,0.092055,0,-1,0.0,105.552,25.189,86.0,134.0,0.0,0.0,0
260,24.388043,0.095955,0,-1,0.0,86.221,3.868,84.0,89.0,0.0,0.0,0
