# timestamp: 20251101_194809
# cam_device: /dev/video0
# res: 2560x720
# exposure_ms: 8.0
# gain: 10.0
# stimulus: rand_telegraph
# low: 0
# high: 200
# hold_frames: 3
# test_light: LF1
# light_col: 1
# light_channel: 5
# duration_s: 12.0
# dark_thresh: 90
# notes: door closed, lab lights on, ~1m distance
frame_idx,t_s,dt_s,u_dac,stim_bit,mu_S11,mu_S12,mu_S21,mu_S22,mu_S31,mu_S32,y_S11,y_S12,y_S21,y_S22,y_S31,y_S32,frame_drop
114,10.743691,0.092016,0,-1,88.8996,111.1814,85.9879,86.9898,85.8754,89.9761,50.0,34.6087,49.9984,49.8945,50.0,49.9196,0
115,10.835755,0.092063,0,-1,88.9003,111.1786,85.9913,86.991,85.8753,89.9737,50.0,34.6191,49.999,49.888,50.0,49.9219,0
116,10.931696,0.095941,0,-1,88.9047,111.1817,85.9872,86.9912,85.8762,89.9787,50.0,34.6126,49.9987,49.8913,50.0,49.9238,0
117,11.023695,0.091999,0,-1,88.9015,111.1745,85.9947,86.9957,85.8806,89.9793,50.0,34.6504,49.9984,49.891,50.0,49.9206,0
118,11.119687,0.095992,0,-1,88.8977,111.1747,85.9886,86.9921,85.8762,89.9775,50.0,34.6253,49.9997,49.8945,50.0,49.9183,0
119,11.211711,0.092024,0,-1,88.8954,111.1712,85.9891,86.9917,85.8827,89.9842,50.0,34.5957,49.9997,49.8932,50.0,49.9215,0
120,11.303745,0.092034,200,1,88.8997,111.1757,85.993,86.9901,85.8759,89.9819,50.0,34.6585,49.998,49.8913,50.0,49.9183,0
121,11.399753,0.096009,200,1,88.9044,111.1768,86.0052,86.9961,85.9261,90.0307,50.0,34.5973,49.9993,49.8919,50.0,49.9206,0
122,11.49174,0.091987,200,1,103.6938,117.0178,90.0545,88.1936,91.5206,96.3108,40.5911,23.9245,47.8955,49.7314,46.2832,44.5596,0
123,11.583763,0.092023,0,-1,103.6315,116.9918,90.0422,88.1874,91.5048,96.2822,40.6546,23.9587,47.9059,49.7298,46.2904,44.5618,0
124,11.679711,0.095948,0,-1,103.5884,116.9836,90.0271,88.1855,91.4652,96.2446,40.7174,23.9661,47.9199,49.7269,46.3044,44.5791,0
125,11.771738,0.092027,0,-1,88.9018,111.1805,85.9968,86.9908,85.8791,89.9766,50.0,34.5771,49.999,49.8945,50.0,49.9206,0
126,11.86377,0.092032,0,-1,88.9028,111.1708,85.9913,86.989,85.8767,89.976,50.0,34.5856,49.999,49.8929,50.0,49.9193,0
127,11.959741,0.095971,0,-1,88.9041,111.1741,85.9891,86.991,85.8744,89.9755,50.0,34.5833,49.9987,49.8926,50.0,49.9196,0
128,12.051756,0.092015,0,-1,88.8938,111.176,85.9941,86.9904,85.88,89.976,50.0,34.582,49.998,49.8939,50.0,49.9215,0
129,12.14381,0.092054,200,1,88.9025,111.1819,85.9863,86.988,85.88,89.9742,50.0,34.6162,49.9987,49.8923,50.0,49.9189,0
130,12.239751,0.09594,200,1,88.9122,111.1858,86.0057,86.9985,85.9273,90.0283,50.0,34.6019,49.999,49.891,50.0,49.9215,0
131,12.331822,0.092072,200,1,103.6723,117.0176,90.0462,88.1943,91.5153,96.2961,40.6335,23.9414,47.8936,49.7321,46.2858,44.5706,0
132,12.427811,0.095989,0,-1,103.6192,117.0045,90.0364,88.1935,91.4962,96.2792,40.7243,23.8828,47.9131,49.7327,46.2975,44.5788,0
133,12.519796,0.091985,0,-1,103.5871,116.9963,90.0261,88.1915,91.4729,96.2497,40.7298,23.9212,47.9131,49.7318,46.3011,44.5889,0
134,12.611832,0.092036,0,-1,88.9009,111.1905,85.9878,86.9917,85.8776,89.9751,50.0,34.5762,49.999,49.8919,50.0,49.9206,0
135,12.707799,0.095967,0,-1,88.9058,111.1914,85.997,86.9899,85.8817,89.9875,50.0,34.5342,49.9987,49.8906,50.0,49.9235,0
136,12.799816,0.092017,0,-1,88.9033,111.1938,85.9884,86.9914,85.8804,89.9868,50.0,34.583,49.9984,49.89,50.0,49.9206,0
137,12.891845,0.092029,0,-1,88.8959,111.1931,85.9928,86.9931,85.8788,89.9773,50.0,34.582,49.9984,49.8926,50.0,49.9229,0
138,12.987817,0.095972,0,-1,88.9017,111.1931,85.9893,86.9904,85.8765,89.9821,50.0,34.5241,49.999,49.8955,50.0,49.9219,0
139,13.079825,0.092008,0,-1,88.9003,111.1911,85.9885,86.9915,85.8782,89.977,50.0,34.5303,49.9987,49.8903,50.0,49.9202,0
140,13.171865,0.09204,0,-1,88.9021,111.2001,85.9934,86.9948,85.8783,89.9838,50.0,34.5449,49.998,49.891,50.0,49.9212,0
141,13.26781,0.095946,0,-1,88.9042,111.1953,85.99,86.9916,85.8802,89.9843,50.0,34.5589,49.9993,49.889,50.0,49.9199,0
142,13.359877,0.092067,0,-1,88.9109,111.1972,85.9926,86.9913,85.8799,89.9845,50.0,34.5651,49.9987,49.8939,50.0,49.918,0
143,13.455831,0.095954,0,-1,88.904,111.191,85.9937,86.9935,85.8805,89.9787,50.0,34.5807,49.9984,49.8903,50.0,49.9202,0
144,13.547841,0.092009,200,1,88.9038,111.1906,85.9944,86.994,85.8815,89.9821,50.0,34.5918,49.9984,49.8962,50.0,49.9193,0
145,13.639887,0.092047,200,1,88.9082,111.1857,86.0047,86.9973,85.9272,90.0295,50.0,34.5951,49.9987,49.8919,50.0,49.9193,0
146,13.735829,0.095942,200,1,103.6893,117.0239,90.0546,88.1941,91.5169,96.2982,40.5983,23.8587,47.8997,49.7253,46.2923,44.5632,0
147,13.827853,0.092023,0,-1,103.6285,116.9987,90.0382,88.1929,91.5,96.2791,40.6859,23.9382,47.8981,49.7337,46.3011,44.5781,0
148,13.919892,0.092039,0,-1,103.5881,116.9794,90.0297,88.1889,91.4752,96.2474,40.7038,23.9694,47.9105,49.7292,46.3031,44.5863,0
149,14.015852,0.09596,0,-1,88.8988,111.1706,85.99,86.9921,85.8804,89.9821,50.0,34.5485,49.9974,49.8936,50.0,49.9209,0
150,14.107884,0.092032,0,-1,88.9017,111.1573,85.9904,86.9882,85.878,89.9787,50.0,34.6133,49.9984,49.8913,50.0,49.918,0
151,14.199941,0.092057,0,-1,88.9071,111.1604,85.9937,86.992,85.88,89.9816,50.0,34.6058,49.9987,49.8936,50.0,49.9193,0
152,14.295881,0.09594,0,-1,88.8986,111.1511,85.9907,86.9921,85.8759,89.9785,50.0,34.6156,49.9984,49.891,50.0,49.9199,0
153,14.387906,0.092025,200,1,88.8989,111.1531,85.9916,86.9903,85.8817,89.9776,50.0,34.5596,49.9974,49.8926,50.0,49.9202,0
154,14.483878,0.095972,200,1,88.912,111.1559,86.0077,86.9969,85.9308,90.0303,50.0,34.623,49.9977,49.8929,50.0,49.9209,0
155,14.575906,0.092029,200,1,103.6766,116.9936,90.0491,88.1938,91.5147,96.2958,40.6178,23.9723,47.902,49.7327,46.2839,44.5703,0
156,14.667911,0.092004,200,1,103.6181,116.9771,90.0319,88.1858,91.4917,96.2755,40.7148,23.9261,47.9043,49.7357,46.2926,44.5827,0
